19.6,38.29,0,505.5,0
19.6,38.29,0,505.6666667,0
19.6,38.29,0,506,0
19.6,38.29,0,507,0
19.6,38.29,0,507.5,0
19.6,38.29,0,508.5,0
19.6,38.29,0,510,0
19.6,38.345,0,504.5,0
19.6,38.345,0,509,0
19.6,38.4,0,502,0
19.6,38.4,0,504,0
19.6,38.4,0,506.5,0
19.6,38.45,0,504,0
19.6,38.5,0,506.3333333,0
19.6,38.59,0,503,0
19.6,38.59,0,505,0
19.6,38.59,0,508,0
19.6,38.59,0,508.5,0
19.6,38.645,0,499.5,0
19.6,38.7,0,501,0
19.6,38.7,0,502,0
19.6,38.7,0,509,0
19.6,38.7,0,510,0
19.6,38.79,0,505,0
19.6,38.79,0,508,0
19.6,38.9,0,507,0
19.6,39,0,511,0
19.6,39.2,0,505,0
19.6,39.245,0,503,0
19.625,37.7225,0,506.5,0
19.625,37.7225,0,507.25,0
19.63333333,36.46666667,0,503.3333333,0
19.63333333,36.53,0,503.6666667,0
19.63333333,36.62666667,0,506,0
19.63333333,37.43333333,0,498.6666667,0
19.63333333,37.43333333,0,506.6666667,0
19.63333333,37.53,0,503.3333333,0
19.63333333,37.56,0,510,0
19.63333333,37.62666667,0,502.6666667,0
19.63333333,37.73,0,504,0
19.63333333,38.12666667,0,507.6666667,0
19.63333333,38.16333333,0,508,0
19.63333333,38.23,0,508,0
19.63333333,38.32666667,0,500.6666667,0
19.65,36.45,0,497,0
19.65,36.45,0,499.5,0
19.65,36.45,0,500.5,0
19.65,36.5,0,498.5,0
19.65,36.5,0,499.5,0
19.65,36.545,0,496.5,0
19.65,36.545,0,497,0
19.65,36.545,0,497.5,0
19.65,36.545,0,502,0
19.65,36.545,0,502.5,0
19.65,36.545,0,504.5,0
19.65,36.545,0,505,0
19.65,36.59,0,496.5,0
19.65,36.79,0,497,0
19.65,36.79,0,500,0
19.65,36.95,0,499,0
19.65,37.3,0,500.5,0
19.65,37.45,0,503,0
19.65,37.45,0,513,0
19.65,37.645,0,508.5,0
19.65,37.845,0,506.5,0
19.65,38.345,0,498,0
19.65,38.345,0,500.5,0
19.65,38.345,0,504,0
19.65,38.345,0,507,0
19.65,38.345,0,513,0
19.66666667,36.46666667,0,500,0
19.66666667,36.5,0,501.6666667,0
19.66666667,36.53,0,497.6666667,0
19.66666667,36.56,0,499,0
19.66666667,36.96666667,0,503.3333333,0
19.66666667,37.96666667,0,505,0
19.675,36.5,0,502.6666667,0
19.7,36.4,0,506.5,0
19.7,36.45,0,498,0
19.7,36.5,0,498.5,0
19.7,36.5,0,499,0
19.7,36.5,0,500,0
19.7,36.5,0,501.5,0
19.7,36.5,0,502,0
19.7,36.5,0,502.5,0
19.7,36.5,0,503,0
19.7,36.5,0,504,0
19.7,36.5,0,504.5,0
19.7,36.5,0,505,0
19.7,36.5,0,505.5,0
19.7,36.5,0,507,0
19.7,36.5,0,507.5,0
19.7,36.5225,0,503,0
19.7,36.53,0,501.3333333,0
19.7,36.545,0,499,0
19.7,36.545,0,501,0
19.7,36.56,0,501.6666667,0
19.7,36.59,0,499.3333333,0
19.7,36.59,0,500,0
19.7,36.59,0,501.3333333,0
19.7,36.59,0,502,0
19.7,36.59,0,503,0
19.7,36.59,0,505,0
19.7,36.59,0,506.5,0
19.7,36.7,0,504.5,0
19.7,36.79,0,503,0
19.7,37.2,0,502,0
19.7,37.2,0,503,0
19.7,37.29,0,511.5,0
19.7,37.29,0,515,0
19.7,37.4,0,499,0
19.7,37.4,0,509.5,0
19.7,37.4,0,510.5,0
19.7,37.4,0,511,0
19.7,37.45,0,507,0
19.7,37.5,0,505,0
19.7,37.5,0,510.5,0
19.7,37.59,0,504.3333333,0
19.7,38.4,0,501,0
19.7,38.4,0,506,0
19.73,36.4,0,506.3333333,0
19.745,36.4,0,503.5,0
19.745,36.4,0,505,0
19.745,36.4,0,508,0
19.745,37.245,0,505,0
19.745,37.245,0,506.5,0
19.76,36.36333333,0,503.6666667,0
19.76,36.46666667,0,504.6666667,0
19.76,36.46666667,0,505.6666667,0
19.7675,36.425,0,507.25,0
19.7675,36.45,0,502.25,0
19.79,35.145,0,528,0
19.79,35.145,0,531.25,0
19.79,35.2,0,524.5,0
19.79,35.2,0,527,0
19.79,35.2,0,530.75,0
19.79,35.2225,0,527.75,0
19.79,35.26,0,528.6666667,0
19.79,35.29,0,519,0
19.79,35.29,0,521,0
19.79,35.29,0,534.5,0
19.79,35.345,0,508,0
19.79,35.345,0,512,0
19.79,35.345,0,519,0
19.79,35.4,0,509,0
19.79,35.4,0,512,0
19.79,35.4,0,517,0
19.79,35.4,0,518,0
19.79,35.4,0,518.25,0
19.79,35.4,0,518.5,0
19.79,35.4,0,519,0
19.79,35.4,0,519.5,0
19.79,35.4,0,520,0
19.79,35.4,0,521,0
19.79,35.4,0,521.5,0
19.79,35.4,0,522,0
19.79,35.4,0,523,0
19.79,35.4,0,523.3333333,0
19.79,35.4,0,524,0
19.79,35.4,0,525,0
19.79,35.4,0,527,0
19.79,35.4,0,528,0
19.79,35.4,0,531,0
19.79,35.4,0,532,0
19.79,35.425,0,517,0
19.79,35.45,0,515,0
19.79,35.45,0,519.5,0
19.79,35.45,0,529,0
19.79,35.45,0,537,0
19.79,35.5,0,513,0
19.79,35.5,0,513.5,0
19.79,35.5,0,515,0
19.79,35.5,0,517,0
19.79,35.5,0,517.5,0
19.79,35.5,0,520,0
19.79,35.5,0,523,0
19.79,35.5,0,524,0
19.79,35.5,0,527.5,0
19.79,35.5,0,533,0
19.79,35.5,0,535,0
19.79,35.53,0,534.6666667,0
19.79,35.645,0,534,0
19.79,35.69,0,535,0
19.79,35.7,0,534,0
19.79,35.79,0,501.5,0
19.79,35.845,0,532,0
19.79,35.9,0,504,0
19.79,35.9,0,504.5,0
19.79,35.9,0,507,0
19.79,36,0,504,0
19.79,36,0,505,0
19.79,36,0,505.5,0
19.79,36,0,506,0
19.79,36.045,0,505,0
19.79,36.09,0,498,0
19.79,36.09,0,499.5,0
19.79,36.09,0,500,0
19.79,36.09,0,502.5,0
19.79,36.09,0,503,0
19.79,36.09,0,505,0
19.79,36.09,0,509,0
19.79,36.09,32,513,0
19.79,36.145,14,508.5,0
19.79,36.16333333,24,509,0
19.79,36.1725,26.5,509.8,0
19.79,36.2,0,500,0
19.79,36.2,0,501,0
19.79,36.2,0,501.5,0
19.79,36.2,0,502,0
19.79,36.2,0,504,0
19.79,36.2,0,505,0
19.79,36.2,0,505.5,0
19.79,36.2,0,506,0
19.79,36.2,0,507.5,0
19.79,36.2,0,507.6666667,0
19.79,36.2,24,504,0
19.79,36.2,24,505.5,0
19.79,36.2,24,507.5,0
19.79,36.2,24,509,0
19.79,36.2,24,510.5,0
19.79,36.2,24,512,0
19.79,36.2,24,512.6666667,0
19.79,36.2,24,516.5,0
19.79,36.245,0,502.5,0
19.79,36.2675,0,506.3333333,0
19.79,36.29,0,501,0
19.79,36.29,0,503,0
19.79,36.29,0,503.5,0
19.79,36.29,0,507,0
19.79,36.29,0,510,0
19.79,36.29,0,510.3333333,0
19.79,36.345,0,503.5,0
19.79,36.345,0,506.5,0
19.79,36.4,0,499.3333333,0
19.79,36.4,0,501,0
19.79,36.4,0,502,0
19.79,36.4,0,502.5,0
19.79,36.4,0,503,0
19.79,36.4,0,503.5,0
19.79,36.4,0,504,0
19.79,36.4,0,504.25,0
19.79,36.4,0,504.5,0
19.79,36.4,0,505,0
19.79,36.4,0,505.6666667,0
19.79,36.4,0,506.75,0
19.79,36.4,0,509.5,0
19.79,36.4,0,510,0
19.79,36.43333333,0,505.6666667,0
19.79,36.45,0,499.5,0
19.79,36.45,0,509,0
19.79,36.46666667,0,502.3333333,0
19.79,36.5,0,501,0
19.79,36.5,0,502.5,0
19.79,36.5,0,504.5,0
19.79,36.5,0,506,0
19.79,36.7,0,503,0
19.79,36.7,9.333333333,503,0
19.79,36.79,0,504.5,0
19.79,36.79,0,505,0
19.79,36.79,0,507.5,0
19.79,36.9,0,504.5,0
19.79,37,0,504.5,0
19.79,37,0,506.5,0
19.79,37,0,508,0
19.79,37,0,508.5,0
19.79,37.09,0,505.3333333,0
19.79,37.09,0,507.5,0
19.79,37.12666667,0,505,0
19.79,37.2,0,501,0
19.815,36.0225,0,509.75,0
19.815,36.145,13,511.6666667,0
19.82333333,35.23,0,530.6666667,0
19.82333333,35.4,0,516.3333333,0
19.82333333,35.4,0,519,0
19.82333333,35.4,0,521.3333333,0
19.82333333,35.4,0,521.6666667,0
19.82333333,35.43333333,0,522.3333333,0
19.82333333,35.9,0,507,0
19.82333333,36.03,0,505.3333333,0
19.82333333,36.12666667,24,515.3333333,0
19.82333333,36.2,13,513,0
19.82333333,36.73,9.333333333,499.3333333,0
19.82333333,36.82666667,0,506.3333333,0
19.84,35.145,0,531.5,0
19.84,35.2,0,532,0
19.84,35.2,0,534,0
19.84,35.345,0,506,0
19.84,35.345,0,510.5,0
19.84,35.345,0,520.5,0
19.84,35.345,0,522.5,0
19.84,35.345,0,524,0
19.84,35.345,0,524.5,0
19.84,35.345,0,525,0
19.84,35.345,0,537,0
19.84,35.3725,0,523.25,0
19.84,35.4,0,519,0
19.84,35.4,0,520,0
19.84,35.4,0,521,0
19.84,35.4,0,521.5,0
19.84,35.4,0,523,0
19.84,35.4,0,523.5,0
19.84,35.4,0,524,0
19.84,35.4,0,524.5,0
19.84,35.4,0,527.5,0
19.84,35.4,0,531,0
19.84,35.45,0,517,0
19.84,35.45,0,518.5,0
19.84,35.45,0,519,0
19.84,35.45,0,520,0
19.84,35.45,0,521.5,0
19.84,35.45,0,522.5,0
19.84,35.45,0,523,0
19.84,35.45,0,524.5,0
19.84,35.45,0,525,0
19.84,35.45,0,525.3333333,0
19.84,35.45,0,526,0
19.84,35.5,0,513.5,0
19.84,35.5,0,519.5,0
19.84,35.545,0,500.5,0
19.84,35.545,0,503,0
19.84,35.545,0,503.5,0
19.84,35.59,0,502.5,0
19.84,35.845,0,500,0
19.84,35.845,0,501,0
19.84,35.9,0,500,0
19.84,35.95,0,508,0
19.84,35.95,0,510.5,0
19.84,36,0,534,0
19.84,36.145,24,513,0
19.84,36.245,13,512,0
19.84,36.7225,7,503.5,0
19.84,36.745,0,505,0
19.84,36.845,0,503.5,0
19.84,36.895,0,502,0
19.84,36.95,0,502.5,0
19.85666667,35.16333333,0,532.3333333,0
19.85666667,35.26,0,544.6666667,0
19.85666667,35.36333333,0,525.3333333,0
19.85666667,35.4,0,519.3333333,0
19.85666667,35.4,0,520.6666667,0
19.85666667,35.4,0,521.6666667,0
19.85666667,35.4,0,524,0
19.85666667,35.4,0,524.3333333,0
19.85666667,35.46666667,0,521.3333333,0
19.85666667,35.46666667,0,522.75,0
19.85666667,35.46666667,0,528.3333333,0
19.85666667,35.59666667,0,508,0
19.85666667,35.66333333,0,503.6666667,0
19.865,35.4,0,515.25,0
19.865,35.4,0,535,0
19.865,36.245,17.5,510.75,0
19.865,36.6725,7,507.5,0
19.865,36.7,7,508.5,0
19.865,36.7675,14,501.75,0
19.89,30.29,0,718,0
19.89,30.34,0,718,0
19.89,30.39,0,712.5,0
19.89,30.39,0,714,0
19.89,30.39,0,714.6666667,0
19.89,30.39,0,715.3333333,0
19.89,30.39,0,716,0
19.89,30.39,0,717,0
19.89,30.39,0,718.5,0
19.89,30.39,0,719,0
19.89,30.39,0,722,0
19.89,30.39,0,723,0
19.89,30.39,0,731.5,0
19.89,30.445,0,715,0
19.89,30.5,0,721.3333333,0
19.89,30.5,0,722,0
19.89,30.53333333,0,716.6666667,0
19.89,30.53333333,0,722.3333333,0
19.89,30.55,0,720.5,0
19.89,30.6,0,713,0
19.89,30.6,0,715,0
19.89,34.36333333,0,502.3333333,0
19.89,34.36333333,0,539.3333333,0
19.89,34.4,0,505.5,0
19.89,34.4,0,534,0
19.89,34.4,0,539,0
19.89,34.4,0,544,0
19.89,34.4,0,547,0
19.89,34.45,0,503,0
19.89,34.45,0,544.5,0
19.89,34.5,0,500.5,0
19.89,34.5,0,503,0
19.89,34.5,0,506,0
19.89,34.5,0,540,0
19.89,34.5,0,545,0
19.89,34.5,0,546.5,0
19.89,34.545,0,542,0
19.89,34.7,0,500.25,0
19.89,34.7,0,502,0
19.89,34.7,0,502.5,0
19.89,34.745,0,499,0
19.89,34.8,0,497,0
19.89,34.845,0,498.5,0
19.89,34.9,0,503,0
19.89,34.9,0,506.5,0
19.89,34.9,0,507.5,0
19.89,34.93333333,0,506.6666667,0
19.89,35,0,500.5,0
19.89,35,0,501.6666667,0
19.89,35,0,504,0
19.89,35.045,0,501,0
19.89,35.09,0,500.5,0
19.89,35.09,0,501.5,0
19.89,35.145,0,502,0
19.89,35.145,0,507,0
19.89,35.145,0,533,0
19.89,35.2,0,498,0
19.89,35.2,0,501,0
19.89,35.2,0,502.5,0
19.89,35.2,0,524,0
19.89,35.2,0,526.5,0
19.89,35.2,0,529,0
19.89,35.2,0,531,0
19.89,35.2,0,532,0
19.89,35.2,0,532.25,0
19.89,35.2,0,534,0
19.89,35.2,0,535,0
19.89,35.2,0,536.5,0
19.89,35.2,0,539,0
19.89,35.2,0,539.5,0
19.89,35.2,0,540,0
19.89,35.2,0,541,0
19.89,35.245,0,499.5,0
19.89,35.245,0,536,0
19.89,35.29,0,500,0
19.89,35.29,0,501,0
19.89,35.29,0,502.5,0
19.89,35.29,0,503.6666667,0
19.89,35.29,0,529.5,0
19.89,35.29,0,531.5,0
19.89,35.29,0,533.5,0
19.89,35.29,0,536,0
19.89,35.29,0,537.6666667,0
19.89,35.29,0,538,0
19.89,35.29,0,540,0
19.89,35.29,0,542,0
19.89,35.29,0,545,0
19.89,35.345,0,530.5,0
19.89,35.345,0,540,0
19.89,35.4,0,499,0
19.89,35.4,0,501,0
19.89,35.4,0,503,0
19.89,35.4,0,507,0
19.89,35.4,0,512,0
19.89,35.4,0,512.5,0
19.89,35.4,0,515,0
19.89,35.4,0,518,0
19.89,35.4,0,518.5,0
19.89,35.4,0,519,0
19.89,35.4,0,520.5,0
19.89,35.4,0,521,0
19.89,35.4,0,522,0
19.89,35.4,0,523,0
19.89,35.4,0,525,0
19.89,35.4,0,525.5,0
19.89,35.4,0,526,0
19.89,35.4,0,526.6666667,0
19.89,35.4,0,527,0
19.89,35.4,0,528,0
19.89,35.4,0,528.5,0
19.89,35.4,0,529,0
19.89,35.4,0,529.3333333,0
19.89,35.4,0,530,0
19.89,35.4,0,530.5,0
19.89,35.4,0,531,0
19.89,35.4,0,531.3333333,0
19.89,35.4,0,531.6666667,0
19.89,35.4,0,532,0
19.89,35.4,0,533,0
19.89,35.4,0,533.5,0
19.89,35.4,0,534,0
19.89,35.4,0,534.25,0
19.89,35.4,0,534.5,0
19.89,35.4,0,535,0
19.89,35.4,0,537.5,0
19.89,35.4,0,540,0
19.89,35.4,0,540.6666667,0
19.89,35.4,0,542,0
19.89,35.4,0,543,0
19.89,35.4,0,543.3333333,0
19.89,35.4,0,544,0
19.89,35.43333333,0,526.3333333,0
19.89,35.45,0,498.5,0
19.89,35.45,0,517,0
19.89,35.45,0,518.5,0
19.89,35.45,0,519,0
19.89,35.45,0,521.5,0
19.89,35.45,0,522.5,0
19.89,35.45,0,523.5,0
19.89,35.45,0,524.5,0
19.89,35.45,0,531,0
19.89,35.45,0,535,0
19.89,35.46666667,0,519.6666667,0
19.89,35.5,0,497,0
19.89,35.5,0,500.5,0
19.89,35.5,0,501,0
19.89,35.5,0,503.5,0
19.89,35.5,0,509,0
19.89,35.5,0,511,0
19.89,35.5,0,514,0
19.89,35.5,0,514.5,0
19.89,35.5,0,515,0
19.89,35.5,0,515.5,0
19.89,35.5,0,516,0
19.89,35.5,0,516.5,0
19.89,35.5,0,516.6666667,0
19.89,35.5,0,517.3333333,0
19.89,35.5,0,518,0
19.89,35.5,0,519,0
19.89,35.5,0,521,0
19.89,35.5,0,522,0
19.89,35.5,0,523,0
19.89,35.5,0,525,0
19.89,35.5,0,526,0
19.89,35.5,0,526.6666667,0
19.89,35.59,0,503,0
19.89,35.59,0,504,0
19.89,35.59,0,506.5,0
19.89,35.645,0,538,0
19.89,35.66333333,0,528.6666667,0
19.89,35.7,0,501.5,0
19.89,35.7,0,503,0
19.89,35.7,0,503.3333333,0
19.89,35.7,0,504,0
19.89,35.7,0,505,0
19.89,35.7,0,507,0
19.89,35.7,0,507.5,0
19.89,35.7,0,523,0
19.89,35.7,0,524,0
19.89,35.7,0,528,0
19.89,35.7,0,530,0
19.89,35.7,0,538.25,0
19.89,35.7,0,541,0
19.89,35.73,0,532.6666667,0
19.89,35.745,0,530.5,0
19.89,35.745,0,532,0
19.89,35.745,0,532.5,0
19.89,35.745,0,535.5,0
19.89,35.76,0,503.6666667,0
19.89,35.79,0,500,0
19.89,35.79,0,501.5,0
19.89,35.79,0,502,0
19.89,35.79,0,503,0
19.89,35.79,0,528,0
19.89,35.79,0,535,0
19.89,35.845,0,529,0
19.89,35.9,0,501.6666667,0
19.89,35.9,0,502.5,0
19.89,35.9,0,503,0
19.89,35.9,0,532,0
19.89,35.9,0,534,0
19.89,35.9,0,535,0
19.89,35.9,0,537,0
19.89,35.9,0,538,0
19.89,35.925,0,532,0
19.89,35.93333333,0,529.3333333,0
19.89,35.95,0,529.5,0
19.89,35.95,0,535.5,0
19.89,35.96666667,0,528,0
19.89,36,0,503,0
19.89,36,0,505,0
19.89,36,0,527,0
19.89,36,0,528.5,0
19.89,36,0,529.5,0
19.89,36,0,530,0
19.89,36,0,531.5,0
19.89,36,0,531.6666667,0
19.89,36,0,532.5,0
19.89,36,0,533,0
19.89,36,0,535,0
19.89,36,14,502.75,0
19.89,36,20.33333333,503.3333333,0
19.89,36,24,505.5,0
19.89,36,24,506.5,0
19.89,36,24,509,0
19.89,36,24,509.5,0
19.89,36,24,512,0
19.89,36,24,514,0
19.89,36,33.5,515,0
19.89,36.03,0,534.6666667,0
19.89,36.045,26.5,511,0
19.89,36.0675,25.5,512.25,0
19.89,36.09,13,515,0
19.89,36.09,22,513,0
19.89,36.09,24,513,0
19.89,36.09,24,513.5,0
19.89,36.12666667,25,517.6666667,0
19.89,36.145,32,516,0
19.89,36.2,24,515.6666667,0
19.89,36.2,25.25,518,0
19.89,36.2,31,509,0
19.89,36.2,31,510.5,0
19.89,36.2,31,511,0
19.89,36.2,31,512,0
19.89,36.2,31,518.5,0
19.89,36.2,33.5,513.5,0
19.89,36.2,44,519,0
19.89,36.23,37,511,0
19.89,36.29,47,509,0
19.89,36.29,48.5,511,0
19.89,36.29,52.25,508,0
19.89,36.29,57,509,0
19.89,36.29,62.5,510,0
19.89,36.29,63,510.5,0
19.89,36.5,6,505.3333333,0
19.89,36.5,7,506.5,0
19.89,36.5,14,512.5,0
19.89,36.59,7,510,0
19.89,36.645,7,509.5,0
19.89,36.645,8.5,506.5,0
19.89,36.66333333,9.333333333,506,0
19.89,36.7,7,507.75,0
19.89,36.7,7,510.25,0
19.89,36.7225,10.5,503.25,0
19.89,36.79,0,503,0
19.89,36.79,0,507.5,0
19.89,36.79,0,508,0
19.89,36.79,0,508.5,0
19.89,36.79,14,500.5,0
19.89,36.79,14,502,0
19.89,36.9,0,506.5,0
19.9175,34.5675,0,505.5,0
19.9175,35.7,0,540.75,0
19.92666667,30.35666667,0,713.3333333,0
19.92666667,34.39666667,0,537.3333333,0
19.92666667,34.4,0,545.3333333,0
19.92666667,35.09,0,543,0
19.92666667,35.4,0,518.6666667,0
19.92666667,35.7,0,540,0
19.92666667,35.7,0,542,0
19.92666667,35.9,0,535.3333333,0
19.92666667,35.9,37,506.6666667,0
19.92666667,36,24,506,0
19.92666667,36,24,509,0
19.92666667,36.5,6,502.3333333,0
19.92666667,36.5,9.333333333,504.3333333,0
19.92666667,36.5,9.333333333,508.3333333,0
19.945,30.29,0,718.5,0
19.945,30.39,0,707,0
19.945,30.39,0,712,0
19.945,30.39,0,713,0
19.945,30.39,0,714.5,0
19.945,30.39,0,715,0
19.945,30.39,0,717,0
19.945,30.39,0,718.5,0
19.945,30.445,0,719,0
19.945,30.55,0,719,0
19.945,30.6,0,721,0
19.945,30.6,0,721.5,0
19.945,32.09,0,579,0
19.945,34.2,0,505.5,0
19.945,34.45,0,544.5,0
19.945,34.5,0,504.5,0
19.945,34.5,0,538,0
19.945,34.645,0,509,0
19.945,35,0,540,0
19.945,35.2,0,538,0
19.945,35.2,0,540.5,0
19.945,35.29,0,530,0
19.945,35.29,0,533.5,0
19.945,35.29,0,536,0
19.945,35.4,0,535,0
19.945,35.4,0,540.5,0
19.945,35.4,0,542,0
19.945,35.4,0,542.5,0
19.945,35.5,0,513,0
19.945,35.5,0,536.5,0
19.945,35.545,0,544.5,0
19.945,35.7,0,534,0
19.945,35.845,0,541.5,0
19.945,35.925,23.5,510.5,0
19.945,36,24,512,0
19.945,36,24,513,0
19.945,36,26.5,510.5,0
19.945,36.2,31,514,0
19.945,36.45,17,506,0
19.945,36.5,6,501.5,0
19.945,36.5,6,503.5,0
19.945,36.5,6,506,0
19.945,36.5,17,501,0
19.945,36.545,7,508,0
19.96333333,30.39,0,721.3333333,0
19.96333333,34,0,508,0
19.96333333,34.29,0,547.6666667,0
19.96333333,34.46666667,0,546.6666667,0
19.96333333,34.9,0,535.6666667,0
19.96333333,35.4,0,544.5,0
19.96333333,35.46666667,0,541.3333333,0
19.96333333,35.5,0,538,0
19.96333333,35.66333333,0,529.3333333,0
19.96333333,36,13,508.6666667,0
19.96333333,36.5,6,505.3333333,0
19.9725,36,26.5,506.75,0
19.9725,36.4,17,501.25,0
19.9725,36.475,6,504.25,0
20,30.2,0,711,0
20,30.2,0,711.3333333,0
20,30.2,0,712,0
20,30.2,0,721,0
20,30.2,0,722.3333333,0
20,30.2,0,723.5,0
20,30.2,0,724,0
20,30.2,0,725,0
20,30.23,0,715.5,0
20,30.245,0,710,0
20,30.245,0,715,0
20,30.245,0,716.5,0
20,30.26,0,711.3333333,0
20,30.26,0,716,0
20,30.29,0,706,0
20,30.29,0,707.5,0
20,30.29,0,708,0
20,30.29,0,709,0
20,30.29,0,710,0
20,30.29,0,710.6666667,0
20,30.29,0,711,0
20,30.29,0,711.5,0
20,30.29,0,712,0
20,30.29,0,712.75,0
20,30.29,0,713,0
20,30.29,0,713.3333333,0
20,30.29,0,713.5,0
20,30.29,0,714,0
20,30.29,0,714.5,0
20,30.29,0,715,0
20,30.29,0,715.25,0
20,30.29,0,715.3333333,0
20,30.29,0,715.6666667,0
20,30.29,0,716.5,0
20,30.29,0,717.5,0
20,30.29,0,718,0
20,30.29,0,719,0
20,30.29,0,720,0
20,30.29,0,720.5,0
20,30.29,0,721,0
20,30.29,0,722.5,0
20,30.29,0,723,0
20,30.29,0,724,0
20,30.29,0,725,0
20,30.34,0,710.5,0
20,30.34,0,714,0
20,30.34,0,715,0
20,30.35666667,0,711.3333333,0
20,30.39,0,711,0
20,30.39,0,712,0
20,30.39,0,713,0
20,30.39,0,714.5,0
20,30.39,0,715,0
20,30.39,0,715.5,0
20,30.39,0,716,0
20,30.39,0,718,0
20,30.39,0,719,0
20,30.39,0,719.6666667,0
20,30.39,0,721.5,0
20,30.39,0,722.6666667,0
20,30.39,0,723,0
20,30.39,0,724,0
20,30.39,0,727,0
20,30.445,0,718.5,0
20,30.46333333,0,724.3333333,0
20,30.5,0,716.5,0
20,30.5,0,718,0
20,30.5,0,721.5,0
20,30.5,0,722,0
20,30.5,0,724,0
20,30.5,0,725.5,0
